"","token","pt0","pt1","pt2","pt3","pt4","pt5"
"214","people,",9.67716962142912e-05,5.41623788116774e-05,4.88758553274682e-05,5.20056859549977e-05,5.55216256731997e-05,5.79710144927536e-05
"215","(and)",9.67716962142912e-05,1.80534743911466e-05,9.775648858693e-05,8.66791484640455e-05,0.000111049416990561,3.86465962010396e-05
"216","75",3.87064310735229e-05,0.000126388011194367,9.775648858693e-05,0.000121355015429423,2.77600421952641e-05,5.79710144927536e-05
"217","low-income",5.80607702728856e-05,7.22178089116776e-05,4.88758553274682e-05,6.93421166681113e-05,2.77600421952641e-05,5.79710144927536e-05
"218","workers",0.00034846578259607,0.000144446049400549,0.0003748370273794,0.000277426178627781,8.32847505621721e-05,0.000231924392647997
"219","vote.",9.67716962142912e-05,0.000144446049400549,0.000130346232179226,0.000156033287101248,0.00013881562508676,7.72961796363215e-05
"220","opposed",0.000154843704635633,0.000162504739721575,0.000195532091704551,0.000190713963729672,2.77600421952641e-05,0.000231924392647997
"221","requirement",3.87064310735229e-05,5.41623788116774e-05,4.88758553274682e-05,5.20056859549977e-05,5.55216256731997e-05,3.86465962010396e-05
"222","buy",0.000251645373596593,0.000216684723726977,0.000211829884308294,0.000190713963729672,8.32847505621721e-05,0.000231924392647997
"223","American-made",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"224","motorcycles.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"225","And",0.000251645373596593,0.000162504739721575,0.000309627794798253,0.000260082532857093,0.000166583374979177,0.000251256281407035
"226","said",0.0011237043495108,0.00104818014240792,0.000945780676722381,0.00100640280404643,0.000916895890639327,0.000947702305430914
"227","all",0.000910393987525665,0.00113864338773518,0.0011580114822547,0.00119750086775425,0.00108378491037932,0.00119943510475711
"228","buy-American",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"229","provisions",5.80607702728856e-05,5.41623788116774e-05,3.25833727049087e-05,3.46698562934457e-05,5.55216256731997e-05,9.66220916750406e-05
"230","were",0.00135651028041005,0.0013196189374356,0.00146835690861926,0.00168426170301431,0.000916895890639327,0.00123817446652092
"231","quote",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"232","'disgraceful.'",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"233","",7.74158586386421e-05,5.41623788116774e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,5.79710144927536e-05
"234","U.S.",0.00133710565072475,0.00151876762855283,0.00125599451929664,0.00124963118524047,0.00122290161200667,0.00127691682628127
"235","Rep.",0.000522789761065717,0.000415394896060973,0.000277026366391813,0.000104016781374062,0.000611077162379868,0.000251256281407035
"236","Ron",0.000116128283043335,0.000108330625067707,0.000130346232179226,6.93421166681113e-05,5.55216256731997e-05,7.72961796363215e-05
"237","Kind,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"238","D-Wis.,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"239","his",0.00188071971459594,0.00180857990306012,0.0016481185339904,0.00131914672035825,0.00141772996413977,0.00162573303141148
"240","fellow",9.67716962142912e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,9.66220916750406e-05
"241","Democrats",0.000542162842482331,0.000505743804638393,0.000423749531430807,0.000294770425856568,0.000305445255879821,0.000289922300823379
"242","went",0.00034846578259607,0.000433463372345037,0.000456360524814604,0.000260082532857093,0.000166583374979177,0.000251256281407035
"243","spending",0.00073593492785901,0.000325062303608192,0.000766271031694274,0.000763292566571255,0.000305445255879821,0.000696096061256453
"244","spree",5.80607702728856e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"245","now",0.00073593492785901,0.000831135041376071,0.000978425713027738,0.000989033870072182,0.000249895876718034,0.000792852722772277
"246","their",0.0016282540851732,0.00182669873939701,0.00156640070488032,0.00164947737611557,0.00116725029181257,0.00145129455474283
"247","credit",0.000154843704635633,0.000162504739721575,9.775648858693e-05,0.000156033287101248,0.000111049416990561,0.00015460430959513
"248","card",0.000174202539485909,5.41623788116774e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,7.72961796363215e-05
"249","maxed",7.74158586386421e-05,5.41623788116774e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"250","Water",1.93528409970584e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"251","rates",9.67716962142912e-05,0.000343127517020931,0.000342231348391513,0.000294770425856568,2.77600421952641e-05,0.000328591309726303
"252","Manila,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"253","Philippines,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"254","raised",0.000251645373596593,0.000270870578037814,0.000342231348391513,0.000260082532857093,0.000166583374979177,0.000251256281407035
"255","up",0.00106551977992173,0.000921559061093945,0.0014193422083007,0.00104114248034844,0.000361000805309489,0.000676746973974245
"256","845",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"257","subsidiary",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"258","World",3.87064310735229e-05,9.02738909852493e-05,0.000211829884308294,8.66791484640455e-05,0.00013881562508676,0.000115948750652212
"259","Bank",7.74158586386421e-05,5.41623788116774e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"260","became",0.000174202539485909,7.22178089116776e-05,0.000211829884308294,0.00022539704556488,5.55216256731997e-05,0.000173933209647495
"261","partial",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"262","owner.",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"263","Almost",5.80607702728856e-05,3.61076006499368e-05,3.25833727049087e-05,0.000104016781374062,2.77600421952641e-05,9.66220916750406e-05
"264","100,000",0.000116128283043335,0.000144446049400549,0.00016293809981588,8.66791484640455e-05,5.55216256731997e-05,5.79710144927536e-05
"265","left",0.000154843704635633,0.000270870578037814,0.000309627794798253,0.000156033287101248,0.00013881562508676,7.72961796363215e-05
"266","Puerto",1.93528409970584e-05,1.80534743911466e-05,6.51688688313593e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"267","Rico",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"268","year.",0.000445304937076476,0.000361193382937225,0.000635758998435055,0.000607069760987963,0.00013881562508676,0.000541324311261479
"269","Women",0.000174202539485909,3.61076006499368e-05,0.000114051094890511,0.000190713963729672,5.55216256731997e-05,5.79710144927536e-05
"270","men",0.000212922457512291,0.000144446049400549,0.000130346232179226,0.000121355015429423,5.55216256731997e-05,0.000115948750652212
"271","both",0.000154843704635633,0.000144446049400549,0.000130346232179226,0.000121355015429423,2.77600421952641e-05,0.000115948750652212
"272","are",0.00296972049689441,0.00338737433203514,0.00399090596836716,0.00419509817574154,0.00281156918965565,0.00376267964855796
"273","making",0.000251645373596593,0.000288933834151979,0.000260726449068718,0.000294770425856568,0.000249895876718034,7.72961796363215e-05
"274","less",0.000542162842482331,0.000234746022860651,0.000423749531430807,0.000798015370469962,0.00022212350066637,0.000580012760280726
"275","you",0.0012982986474441,0.00130151843817787,0.00140300504102974,0.00124963118524047,0.000972519380921948,0.00149005340970663
"276","adjust",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"277","inflation",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,5.20056859549977e-05,5.55216256731997e-05,1.93229247178853e-05
"278","Kitzhaber",5.80607702728856e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"279","elected",7.74158586386421e-05,0.000108330625067707,0.000211829884308294,0.000104016781374062,5.55216256731997e-05,0.000231924392647997
"280","governor.",0.00013548561916928,0.000126388011194367,8.14624132425299e-05,0.000121355015429423,5.55216256731997e-05,9.66220916750406e-05
"281","United",0.000716554341931985,0.00104818014240792,0.00127232689013947,0.00133652711240714,0.000472130419085178,0.00096706187261861
"282","States",0.000542162842482331,0.000722647781471311,0.000815221821857727,0.000902198240713431,0.000249895876718034,0.000850915701328589
"283","highest",0.000367832113679483,0.000216684723726977,0.000440054762370428,0.000832740583959335,0.000111049416990561,0.000502638853983413
"284","corporate",0.000116128283043335,0.000108330625067707,8.14624132425299e-05,0.000242739488513221,8.32847505621721e-05,0.00015460430959513
"285","tax",0.00195842705343985,0.00193542552229357,0.0019587679349689,0.00229337873759925,0.00116725029181257,0.00158696367401444
"286","world.",0.00013548561916928,0.000234746022860651,0.00016293809981588,0.000398848541601637,0.000277669795079691,0.000251256281407035
"287","We",0.00125949465199194,0.00124722086654737,0.00109270011090091,0.00128438774624664,0.000416562526035158,0.00131566218438619
"288","best",9.67716962142912e-05,0.000126388011194367,0.000211829884308294,0.00022539704556488,2.77600421952641e-05,0.000193262856811549
"289","auto",7.74158586386421e-05,5.41623788116774e-05,0.00014664190047903,0.000138693850661396,5.55216256731997e-05,0.000135276156611139
"290","industry",0.000116128283043335,0.000144446049400549,0.000130346232179226,0.000138693850661396,5.55216256731997e-05,0.000135276156611139
"291","America",0.000329100201331888,0.00046960228298956,0.0003748370273794,0.000485596850557569,0.000333222259246918,0.00030925643156735
"292","history.",0.000154843704635633,0.00018056408219277,0.000244427062964411,0.000242739488513221,0.000111049416990561,0.000231924392647997
"293","Scott",0.000658417087859951,0.000993910042105644,0.000652071140961479,0.000416196999913292,0.000777864207134126,0.000328591309726303
"294","Walker",0.0004065670254782,0.000578034682080925,0.000309627794798253,8.66791484640455e-05,0.000388780894196057,9.66220916750406e-05
"295","favors",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"296","cutting",9.67716962142912e-05,9.02738909852493e-05,0.00014664190047903,8.66791484640455e-05,5.55216256731997e-05,7.72961796363215e-05
"297","350,000",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"298","families",0.000251645373596593,0.000126388011194367,0.000277026366391813,0.000277426178627781,0.000111049416990561,0.000289922300823379
"299","children",0.00027100795601928,0.000306997742663657,0.000260726449068718,0.000277426178627781,0.000305445255879821,0.000289922300823379
"300","health",0.0018030244280729,0.00218921314975304,0.00177889480040474,0.00138867190890312,0.00169618774851931,0.00154819731774815
"301","care.",0.00023228354077544,0.000234746022860651,0.000130346232179226,0.000156033287101248,0.00013881562508676,0.000135276156611139
"302","wants",0.00030973536984339,0.000487672717420753,0.000472666818789321,0.00020805520398079,0.000611077162379868,0.000270588917451052
"303","get",0.00104612642631589,0.000722647781471311,0.000733639831751932,0.000850104094378904,0.000388780894196057,0.000889628096776065
"304","rid",5.80607702728856e-05,5.41623788116774e-05,4.88758553274682e-05,3.46698562934457e-05,8.32847505621721e-05,9.66220916750406e-05
"305","Planned",0.000251645373596593,0.000162504739721575,0.00016293809981588,0.000190713963729672,0.00022212350066637,0.000231924392647997
"306","Parenthood.",7.74158586386421e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,5.55216256731997e-05,7.72961796363215e-05
"307","I",0.00158942451202729,0.00188105918101577,0.0012070006035003,0.00170165477244708,0.00130639019373489,0.00162573303141148
"308","dont",0.000445304937076476,0.00054188793757451,0.000570515746234596,0.000589714682161131,0.000583284726272811,0.000386600429126476
"309","know",0.000503417429860399,0.000252807974285817,0.000211829884308294,0.000190713963729672,0.000277669795079691,0.00021259325113061
"310","(Jonathan",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"311","Gruber)",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"312","is.",5.80607702728856e-05,5.41623788116774e-05,4.88758553274682e-05,5.20056859549977e-05,8.32847505621721e-05,1.93229247178853e-05
"313","Hate",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"314","crimes",7.74158586386421e-05,9.02738909852493e-05,8.14624132425299e-05,8.66791484640455e-05,2.77600421952641e-05,9.66220916750406e-05
"315","against",0.000968560525347229,0.000758807588075881,0.000619447387725161,0.000780653667337451,0.000249895876718034,0.000773499893643765
"316","Muslims",7.74158586386421e-05,0.000108330625067707,1.62914209377342e-05,5.20056859549977e-05,0.000111049416990561,5.79710144927536e-05
"317","mosques",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"318","tripled",3.87064310735229e-05,3.61076006499368e-05,6.51688688313593e-05,8.66791484640455e-05,2.77600421952641e-05,1.93229247178853e-05
"319","after",0.000425935606280614,0.000397327072421889,0.000342231348391513,0.000346806776604415,0.000305445255879821,0.000328591309726303
"320","Paris",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"321","San",5.80607702728856e-05,9.02738909852493e-05,6.51688688313593e-05,8.66791484640455e-05,0.000111049416990561,9.66220916750406e-05
"322","Bernardino.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"323","Rick",0.00046467501790935,0.000487672717420753,0.000586825761650936,0.000450895721693287,0.000388780894196057,0.000270588917451052
"324","Perry",0.000174202539485909,0.000216684723726977,0.000211829884308294,0.000242739488513221,0.000194352666796235,9.66220916750406e-05
"325","never",0.000387199194625675,0.000776888471336429,0.000472666818789321,0.000572360205355904,0.000555493834018442,0.00065739863493107
